,0,1
0,"(0, 7)","(1, 7)"
1,"(6, 2)","(6, 0)"
2,"(6, 2)","(3, 2)"
3,"(2, 1)","(5, 1)"
4,"(0, 2)","(0, 0)"
5,"(0, 5)","(1, 5)"
6,"(1, 7)","(1, 6)"
7,"(0, 5)","(0, 7)"
8,"(2, 6)","(5, 6)"
9,"(6, 0)","(3, 0)"
10,"(0, 5)","(0, 3)"
11,"(4, 5)","(2, 5)"
12,"(0, 2)","(0, 6)"
13,"(6, 1)","(3, 1)"
14,"(6, 1)","(7, 1)"
15,"(0, 3)","(0, 1)"
16,"(2, 1)","(4, 1)"
17,"(2, 5)","(6, 5)"
18,"(0, 0)","(1, 0)"
19,"(6, 5)","(6, 2)"
20,"(2, 5)","(0, 5)"
21,"(2, 3)","(2, 1)"
22,"(0, 1)","(1, 1)"
23,"(2, 5)","(2, 3)"
24,"(2, 3)","(2, 6)"
25,"(0, 5)","(0, 2)"
26,"(6, 3)","(6, 1)"
27,"(2, 5)","(5, 5)"
28,"(6, 5)","(6, 3)"
29,"(2, 5)","(4, 5)"
30,"(6, 2)","(6, 6)"
