,0,1
0,"(5, 7)","(5, 5)"
1,"(1, 5)","(3, 5)"
2,"(3, 3)","(7, 3)"
3,"(3, 4)","(4, 4)"
4,"(6, 7)","(6, 6)"
5,"(5, 7)","(5, 6)"
6,"(1, 4)","(1, 3)"
7,"(1, 4)","(3, 4)"
8,"(3, 3)","(3, 1)"
9,"(3, 5)","(4, 5)"
10,"(3, 4)","(5, 4)"
11,"(3, 4)","(3, 3)"
12,"(3, 1)","(5, 1)"
13,"(7, 4)","(7, 7)"
14,"(5, 7)","(5, 3)"
15,"(1, 3)","(1, 1)"
16,"(3, 7)","(3, 6)"
17,"(1, 2)","(1, 5)"
18,"(1, 4)","(1, 2)"
19,"(3, 7)","(6, 7)"
20,"(1, 2)","(1, 6)"
21,"(3, 4)","(3, 7)"
22,"(5, 7)","(7, 7)"
23,"(3, 7)","(5, 7)"
24,"(1, 4)","(1, 7)"
25,"(0, 4)","(1, 4)"
26,"(3, 4)","(7, 4)"
27,"(3, 5)","(7, 5)"
28,"(6, 7)","(6, 5)"
