,0,1
0,"(6, 2)","(6, 0)"
1,"(3, 4)","(4, 4)"
2,"(3, 4)","(6, 4)"
3,"(2, 2)","(2, 6)"
4,"(1, 2)","(1, 0)"
5,"(0, 2)","(0, 0)"
6,"(0, 7)","(0, 6)"
7,"(5, 4)","(2, 4)"
8,"(4, 7)","(4, 6)"
9,"(3, 4)","(1, 4)"
10,"(3, 4)","(5, 4)"
11,"(4, 4)","(4, 7)"
12,"(5, 4)","(5, 2)"
13,"(7, 2)","(7, 0)"
14,"(5, 4)","(5, 7)"
15,"(3, 3)","(3, 4)"
16,"(4, 4)","(4, 2)"
17,"(7, 2)","(7, 5)"
18,"(0, 2)","(0, 5)"
19,"(1, 4)","(0, 4)"
20,"(3, 2)","(7, 2)"
21,"(3, 4)","(3, 2)"
22,"(3, 2)","(6, 2)"
23,"(0, 4)","(0, 2)"
24,"(0, 4)","(0, 7)"
25,"(7, 2)","(7, 6)"
26,"(5, 0)","(2, 0)"
27,"(1, 4)","(1, 2)"
28,"(6, 4)","(6, 7)"
29,"(2, 4)","(2, 2)"
30,"(4, 7)","(2, 7)"
31,"(1, 4)","(1, 7)"
32,"(3, 4)","(7, 4)"
33,"(5, 2)","(5, 0)"
