,0,1
0,"(2, 6)","(0, 6)"
1,"(3, 5)","(3, 7)"
2,"(4, 2)","(4, 4)"
3,"(3, 5)","(1, 5)"
4,"(4, 2)","(4, 6)"
5,"(6, 2)","(6, 5)"
6,"(3, 7)","(6, 7)"
7,"(4, 5)","(2, 5)"
8,"(6, 2)","(6, 6)"
9,"(3, 5)","(5, 5)"
10,"(4, 4)","(2, 4)"
11,"(3, 2)","(7, 2)"
12,"(3, 2)","(3, 4)"
13,"(3, 5)","(4, 5)"
14,"(6, 2)","(6, 4)"
15,"(3, 6)","(5, 6)"
16,"(3, 2)","(3, 6)"
17,"(3, 2)","(4, 2)"
18,"(3, 0)","(1, 0)"
19,"(3, 2)","(3, 5)"
20,"(5, 6)","(5, 3)"
21,"(7, 2)","(7, 6)"
22,"(1, 2)","(3, 2)"
23,"(7, 2)","(7, 4)"
24,"(3, 7)","(5, 7)"
25,"(7, 2)","(7, 5)"
26,"(3, 2)","(6, 2)"
27,"(7, 5)","(7, 7)"
28,"(4, 6)","(2, 6)"
29,"(3, 0)","(3, 2)"
30,"(4, 6)","(4, 7)"
31,"(3, 2)","(5, 2)"
32,"(6, 2)","(2, 2)"
33,"(1, 0)","(1, 2)"
34,"(5, 2)","(5, 4)"
