,0,1
0,"(5, 5)","(5, 2)"
1,"(6, 5)","(7, 5)"
2,"(3, 5)","(3, 7)"
3,"(1, 7)","(1, 4)"
4,"(2, 5)","(4, 5)"
5,"(1, 2)","(1, 0)"
6,"(1, 5)","(1, 3)"
7,"(4, 5)","(4, 2)"
8,"(3, 5)","(1, 5)"
9,"(0, 3)","(0, 4)"
10,"(1, 5)","(1, 2)"
11,"(6, 2)","(6, 5)"
12,"(6, 2)","(6, 6)"
13,"(3, 5)","(5, 5)"
14,"(0, 5)","(0, 3)"
15,"(1, 3)","(1, 1)"
16,"(6, 5)","(2, 5)"
17,"(6, 5)","(6, 3)"
18,"(6, 5)","(3, 5)"
19,"(0, 3)","(0, 1)"
20,"(7, 5)","(7, 7)"
21,"(1, 5)","(1, 7)"
22,"(3, 5)","(3, 3)"
23,"(6, 5)","(6, 7)"
24,"(2, 5)","(0, 5)"
