,0,1
0,"(4, 3)","(4, 4)"
1,"(0, 3)","(0, 6)"
2,"(4, 3)","(4, 6)"
3,"(6, 3)","(6, 6)"
4,"(5, 3)","(5, 1)"
5,"(7, 2)","(7, 4)"
6,"(7, 5)","(6, 5)"
7,"(7, 3)","(7, 6)"
8,"(2, 3)","(0, 3)"
9,"(4, 7)","(7, 7)"
10,"(4, 3)","(2, 3)"
11,"(4, 3)","(4, 7)"
12,"(7, 3)","(5, 3)"
13,"(7, 5)","(7, 2)"
14,"(5, 5)","(5, 2)"
15,"(4, 3)","(4, 5)"
16,"(2, 3)","(6, 3)"
17,"(2, 3)","(2, 4)"
18,"(0, 3)","(0, 1)"
19,"(4, 5)","(3, 5)"
20,"(7, 7)","(6, 7)"
21,"(7, 2)","(3, 2)"
22,"(6, 5)","(6, 2)"
23,"(7, 3)","(7, 5)"
24,"(2, 7)","(5, 7)"
25,"(2, 3)","(2, 6)"
26,"(7, 6)","(5, 6)"
27,"(4, 1)","(4, 3)"
28,"(4, 7)","(2, 7)"
29,"(2, 5)","(5, 5)"
30,"(2, 3)","(2, 5)"
31,"(4, 6)","(4, 2)"
32,"(4, 3)","(7, 3)"
