,0,1
0,"(6, 3)","(6, 5)"
1,"(1, 3)","(1, 7)"
2,"(3, 3)","(3, 7)"
3,"(4, 3)","(4, 4)"
4,"(4, 3)","(4, 6)"
5,"(6, 6)","(2, 6)"
6,"(1, 1)","(1, 3)"
7,"(4, 6)","(3, 6)"
8,"(3, 3)","(7, 3)"
9,"(7, 2)","(7, 0)"
10,"(7, 3)","(7, 4)"
11,"(6, 5)","(6, 2)"
12,"(5, 3)","(5, 4)"
13,"(0, 5)","(2, 5)"
14,"(5, 4)","(2, 4)"
15,"(4, 3)","(4, 5)"
16,"(6, 3)","(6, 6)"
17,"(1, 3)","(3, 3)"
18,"(3, 3)","(4, 3)"
19,"(4, 6)","(4, 2)"
20,"(3, 3)","(5, 3)"
21,"(5, 4)","(5, 2)"
22,"(5, 3)","(5, 5)"
23,"(5, 3)","(5, 6)"
24,"(6, 2)","(3, 2)"
25,"(7, 3)","(7, 7)"
26,"(6, 3)","(6, 4)"
27,"(0, 7)","(0, 5)"
28,"(7, 3)","(7, 6)"
29,"(5, 2)","(5, 0)"
30,"(7, 3)","(7, 5)"
31,"(6, 3)","(6, 7)"
32,"(3, 3)","(6, 3)"
33,"(1, 7)","(0, 7)"
34,"(0, 7)","(2, 7)"
35,"(4, 3)","(4, 7)"
36,"(5, 3)","(5, 7)"
37,"(6, 2)","(2, 2)"
38,"(7, 5)","(7, 2)"
