,0,1
0,"(2, 0)","(0, 0)"
1,"(5, 3)","(3, 3)"
2,"(2, 7)","(6, 7)"
3,"(2, 6)","(0, 6)"
4,"(0, 7)","(0, 4)"
5,"(3, 3)","(3, 4)"
6,"(0, 3)","(0, 7)"
7,"(2, 6)","(2, 7)"
8,"(3, 4)","(1, 4)"
9,"(5, 0)","(5, 2)"
10,"(5, 3)","(2, 3)"
11,"(2, 2)","(2, 4)"
12,"(5, 1)","(7, 1)"
13,"(1, 6)","(1, 7)"
14,"(3, 1)","(4, 1)"
15,"(5, 0)","(2, 0)"
16,"(1, 1)","(1, 0)"
17,"(2, 4)","(6, 4)"
18,"(0, 7)","(0, 5)"
19,"(3, 3)","(3, 6)"
20,"(0, 3)","(0, 1)"
21,"(5, 1)","(3, 1)"
22,"(5, 0)","(3, 0)"
23,"(3, 1)","(1, 1)"
24,"(2, 6)","(2, 2)"
25,"(2, 3)","(2, 5)"
26,"(0, 6)","(1, 6)"
27,"(2, 4)","(4, 4)"
28,"(5, 3)","(5, 1)"
29,"(2, 3)","(0, 3)"
30,"(2, 0)","(6, 0)"
31,"(2, 3)","(2, 6)"
32,"(5, 1)","(5, 0)"
33,"(2, 6)","(6, 6)"
