,0,1
0,"(1, 3)","(1, 6)"
1,"(6, 7)","(3, 7)"
2,"(3, 7)","(3, 4)"
3,"(6, 7)","(7, 7)"
4,"(1, 5)","(1, 7)"
5,"(5, 5)","(7, 5)"
6,"(0, 5)","(1, 5)"
7,"(5, 3)","(5, 1)"
8,"(0, 1)","(0, 0)"
9,"(7, 3)","(7, 1)"
10,"(4, 3)","(4, 1)"
11,"(4, 1)","(3, 1)"
12,"(0, 5)","(0, 7)"
13,"(2, 3)","(0, 3)"
14,"(7, 7)","(7, 6)"
15,"(0, 3)","(1, 3)"
16,"(7, 5)","(7, 3)"
17,"(2, 3)","(4, 3)"
18,"(5, 3)","(5, 4)"
19,"(2, 2)","(2, 5)"
20,"(0, 3)","(0, 1)"
21,"(4, 5)","(3, 5)"
22,"(1, 3)","(1, 1)"
23,"(2, 3)","(5, 3)"
24,"(2, 5)","(6, 5)"
25,"(5, 5)","(5, 7)"
26,"(2, 5)","(0, 5)"
27,"(2, 5)","(2, 3)"
28,"(3, 3)","(3, 6)"
29,"(4, 5)","(4, 7)"
30,"(5, 3)","(3, 3)"
31,"(2, 5)","(5, 5)"
32,"(0, 3)","(0, 4)"
33,"(6, 5)","(6, 7)"
34,"(2, 5)","(4, 5)"
35,"(6, 5)","(7, 5)"
