,0,1
0,"(2, 1)","(2, 0)"
1,"(2, 1)","(0, 1)"
2,"(4, 1)","(3, 1)"
3,"(1, 7)","(1, 6)"
4,"(7, 1)","(6, 1)"
5,"(3, 7)","(1, 7)"
6,"(1, 6)","(1, 2)"
7,"(4, 3)","(4, 1)"
8,"(4, 7)","(3, 7)"
9,"(1, 7)","(1, 5)"
10,"(3, 7)","(3, 6)"
11,"(1, 1)","(1, 0)"
12,"(4, 1)","(4, 0)"
13,"(1, 3)","(1, 1)"
14,"(1, 7)","(1, 3)"
15,"(4, 7)","(7, 7)"
16,"(4, 7)","(4, 3)"
17,"(2, 1)","(5, 1)"
18,"(4, 1)","(2, 1)"
19,"(0, 1)","(0, 0)"
20,"(4, 1)","(7, 1)"
21,"(3, 7)","(3, 3)"
22,"(6, 1)","(6, 0)"
23,"(4, 3)","(4, 7)"
24,"(4, 7)","(4, 4)"
