,0,1
0,"(0, 7)","(1, 7)"
1,"(1, 3)","(1, 6)"
2,"(2, 4)","(5, 4)"
3,"(2, 4)","(4, 4)"
4,"(5, 1)","(3, 1)"
5,"(5, 4)","(5, 3)"
6,"(4, 4)","(4, 3)"
7,"(6, 4)","(6, 3)"
8,"(1, 4)","(1, 3)"
9,"(2, 7)","(0, 7)"
10,"(5, 3)","(5, 1)"
11,"(7, 3)","(7, 1)"
12,"(2, 4)","(6, 4)"
13,"(2, 2)","(2, 4)"
14,"(4, 3)","(3, 3)"
15,"(7, 4)","(7, 3)"
16,"(0, 4)","(0, 3)"
17,"(3, 7)","(3, 5)"
18,"(2, 4)","(2, 7)"
19,"(7, 4)","(7, 7)"
20,"(5, 3)","(5, 6)"
21,"(1, 3)","(1, 1)"
22,"(2, 4)","(0, 4)"
23,"(2, 7)","(6, 7)"
24,"(2, 7)","(4, 7)"
25,"(2, 7)","(5, 7)"
26,"(6, 3)","(6, 1)"
27,"(4, 7)","(3, 7)"
28,"(0, 4)","(1, 4)"
29,"(6, 4)","(7, 4)"
30,"(4, 4)","(3, 4)"
