,0,1
0,"(7, 0)","(7, 1)"
1,"(2, 5)","(4, 5)"
2,"(3, 0)","(6, 0)"
3,"(2, 2)","(2, 4)"
4,"(5, 5)","(5, 7)"
5,"(7, 6)","(4, 6)"
6,"(7, 4)","(6, 4)"
7,"(2, 2)","(2, 6)"
8,"(7, 4)","(3, 4)"
9,"(2, 0)","(2, 2)"
10,"(3, 0)","(7, 0)"
11,"(7, 0)","(7, 2)"
12,"(2, 2)","(2, 5)"
13,"(2, 4)","(4, 4)"
14,"(7, 3)","(7, 7)"
15,"(5, 6)","(5, 3)"
16,"(3, 0)","(5, 0)"
17,"(7, 2)","(7, 6)"
18,"(5, 2)","(5, 6)"
19,"(1, 0)","(3, 0)"
20,"(7, 2)","(7, 4)"
21,"(7, 2)","(7, 5)"
22,"(6, 0)","(6, 2)"
23,"(5, 0)","(2, 0)"
24,"(7, 0)","(4, 0)"
25,"(5, 0)","(5, 2)"
26,"(2, 4)","(2, 7)"
27,"(7, 1)","(7, 3)"
28,"(5, 2)","(5, 5)"
29,"(5, 2)","(5, 4)"
