,0,1
0,"(1, 3)","(1, 7)"
1,"(2, 4)","(6, 4)"
2,"(3, 3)","(3, 7)"
3,"(6, 3)","(6, 1)"
4,"(4, 3)","(4, 6)"
5,"(0, 4)","(1, 4)"
6,"(1, 5)","(1, 3)"
7,"(0, 3)","(0, 6)"
8,"(0, 3)","(1, 3)"
9,"(2, 3)","(4, 3)"
10,"(2, 3)","(2, 4)"
11,"(0, 3)","(0, 4)"
12,"(2, 1)","(4, 1)"
13,"(6, 3)","(3, 3)"
14,"(3, 3)","(3, 5)"
15,"(6, 3)","(6, 6)"
16,"(1, 7)","(1, 5)"
17,"(6, 3)","(7, 3)"
18,"(1, 1)","(1, 0)"
19,"(4, 1)","(4, 0)"
20,"(3, 5)","(7, 5)"
21,"(1, 3)","(1, 1)"
22,"(2, 3)","(2, 6)"
23,"(2, 4)","(4, 4)"
24,"(0, 6)","(1, 6)"
25,"(0, 3)","(0, 1)"
26,"(2, 1)","(5, 1)"
27,"(0, 1)","(0, 0)"
28,"(2, 3)","(6, 3)"
29,"(2, 3)","(2, 1)"
30,"(3, 3)","(3, 6)"
31,"(2, 5)","(2, 3)"
32,"(6, 3)","(6, 7)"
33,"(7, 1)","(7, 0)"
34,"(4, 1)","(7, 1)"
35,"(2, 3)","(0, 3)"
