,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(1, 1)"
2,"(0, 1)","(2, 1)"
3,"(1, 1)","(3, 1)"
4,"(1, 1)","(1, 3)"
5,"(1, 3)","(1, 7)"
6,"(2, 1)","(4, 1)"
7,"(2, 1)","(5, 1)"
8,"(2, 1)","(6, 1)"
9,"(5, 4)","(2, 4)"
10,"(5, 6)","(2, 6)"
11,"(4, 7)","(2, 7)"
12,"(7, 3)","(3, 3)"
13,"(6, 5)","(3, 5)"
14,"(5, 6)","(3, 6)"
15,"(6, 7)","(3, 7)"
16,"(4, 1)","(4, 3)"
17,"(4, 3)","(4, 5)"
18,"(4, 3)","(4, 6)"
19,"(4, 3)","(4, 7)"
20,"(4, 5)","(7, 5)"
21,"(5, 1)","(7, 1)"
22,"(5, 1)","(5, 3)"
23,"(5, 3)","(7, 3)"
24,"(5, 3)","(5, 4)"
25,"(5, 3)","(5, 6)"
26,"(5, 6)","(7, 6)"
27,"(5, 6)","(5, 7)"
28,"(6, 1)","(6, 3)"
29,"(6, 3)","(6, 5)"
30,"(6, 3)","(6, 6)"
31,"(6, 3)","(6, 7)"
32,"(6, 7)","(7, 7)"
