,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(0, 3)"
2,"(0, 3)","(1, 3)"
3,"(0, 3)","(2, 3)"
4,"(0, 3)","(0, 7)"
5,"(0, 7)","(1, 7)"
6,"(1, 3)","(3, 3)"
7,"(2, 3)","(4, 3)"
8,"(2, 3)","(6, 3)"
9,"(2, 3)","(2, 6)"
10,"(2, 3)","(2, 7)"
11,"(2, 6)","(5, 6)"
12,"(2, 7)","(4, 7)"
13,"(2, 7)","(5, 7)"
14,"(2, 7)","(6, 7)"
15,"(3, 3)","(3, 7)"
16,"(4, 3)","(4, 1)"
17,"(4, 6)","(4, 2)"
18,"(4, 3)","(7, 3)"
19,"(4, 3)","(4, 4)"
20,"(4, 3)","(4, 5)"
21,"(4, 3)","(4, 6)"
22,"(5, 7)","(5, 3)"
23,"(5, 7)","(5, 4)"
24,"(5, 7)","(7, 7)"
25,"(6, 7)","(6, 4)"
26,"(6, 7)","(6, 5)"
27,"(7, 3)","(7, 4)"
