,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 0)","(3, 1)"
3,"(3, 0)","(3, 2)"
4,"(3, 0)","(7, 0)"
5,"(7, 0)","(7, 1)"
6,"(3, 1)","(3, 3)"
7,"(3, 2)","(3, 4)"
8,"(3, 2)","(3, 6)"
9,"(3, 2)","(6, 2)"
10,"(3, 2)","(7, 2)"
11,"(6, 2)","(6, 5)"
12,"(7, 2)","(7, 4)"
13,"(7, 2)","(7, 5)"
14,"(7, 2)","(7, 6)"
15,"(3, 3)","(7, 3)"
16,"(3, 4)","(1, 4)"
17,"(6, 4)","(2, 4)"
18,"(3, 4)","(3, 7)"
19,"(3, 4)","(4, 4)"
20,"(3, 4)","(5, 4)"
21,"(3, 4)","(6, 4)"
22,"(7, 5)","(3, 5)"
23,"(7, 5)","(4, 5)"
24,"(7, 5)","(7, 7)"
25,"(7, 6)","(4, 6)"
26,"(7, 6)","(5, 6)"
27,"(3, 7)","(4, 7)"
