,0,1
0,"(1, 7)","(3, 7)"
1,"(3, 7)","(3, 6)"
2,"(3, 7)","(3, 5)"
3,"(7, 4)","(7, 7)"
4,"(3, 4)","(7, 4)"
5,"(7, 4)","(7, 3)"
6,"(4, 6)","(7, 6)"
7,"(2, 6)","(4, 6)"
8,"(2, 2)","(6, 2)"
9,"(0, 2)","(0, 4)"
10,"(0, 4)","(1, 4)"
11,"(0, 4)","(0, 7)"
12,"(0, 4)","(2, 4)"
13,"(0, 0)","(0, 2)"
14,"(0, 2)","(0, 6)"
15,"(0, 2)","(1, 2)"
16,"(0, 2)","(2, 2)"
17,"(6, 4)","(6, 7)"
18,"(4, 4)","(4, 7)"
19,"(2, 4)","(4, 4)"
20,"(2, 3)","(6, 3)"
21,"(1, 4)","(3, 4)"
22,"(1, 4)","(1, 7)"
23,"(2, 4)","(2, 3)"
24,"(2, 3)","(5, 3)"
25,"(2, 6)","(6, 6)"
26,"(0, 6)","(2, 6)"
27,"(2, 4)","(6, 4)"
