,0,1
0,"(5, 3)","(7, 3)"
1,"(4, 7)","(4, 6)"
2,"(4, 7)","(4, 5)"
3,"(4, 4)","(4, 7)"
4,"(6, 4)","(6, 3)"
5,"(6, 4)","(6, 7)"
6,"(6, 4)","(6, 2)"
7,"(6, 4)","(3, 4)"
8,"(2, 4)","(6, 4)"
9,"(2, 4)","(5, 4)"
10,"(5, 6)","(5, 7)"
11,"(5, 2)","(5, 6)"
12,"(2, 2)","(2, 6)"
13,"(0, 6)","(1, 6)"
14,"(5, 1)","(5, 3)"
15,"(5, 0)","(5, 1)"
16,"(3, 5)","(3, 7)"
17,"(7, 2)","(7, 5)"
18,"(5, 2)","(7, 2)"
19,"(7, 2)","(7, 6)"
20,"(6, 7)","(6, 6)"
21,"(6, 7)","(7, 7)"
22,"(3, 4)","(3, 3)"
23,"(0, 0)","(2, 0)"
24,"(2, 0)","(5, 0)"
25,"(2, 0)","(2, 2)"
26,"(4, 4)","(7, 4)"
27,"(4, 4)","(4, 3)"
28,"(2, 4)","(4, 4)"
29,"(3, 2)","(3, 6)"
30,"(2, 2)","(5, 2)"
31,"(2, 2)","(2, 4)"
32,"(2, 4)","(2, 7)"
33,"(5, 2)","(3, 2)"
34,"(3, 2)","(3, 5)"
35,"(5, 2)","(5, 5)"
