,0,1
0,"(5, 7)","(3, 7)"
1,"(5, 4)","(7, 4)"
2,"(7, 4)","(5, 4)"
3,"(2, 5)","(4, 5)"
4,"(6, 5)","(7, 5)"
5,"(2, 5)","(6, 5)"
6,"(6, 2)","(7, 2)"
7,"(6, 2)","(6, 6)"
8,"(2, 2)","(6, 2)"
9,"(1, 5)","(1, 3)"
10,"(0, 5)","(1, 5)"
11,"(5, 4)","(5, 2)"
12,"(2, 7)","(4, 7)"
13,"(2, 4)","(2, 7)"
14,"(2, 7)","(6, 7)"
15,"(5, 3)","(3, 3)"
16,"(0, 0)","(0, 2)"
17,"(0, 2)","(0, 5)"
18,"(0, 2)","(2, 2)"
19,"(2, 4)","(4, 4)"
20,"(6, 4)","(6, 3)"
21,"(2, 2)","(2, 4)"
22,"(2, 2)","(2, 5)"
23,"(5, 7)","(7, 7)"
24,"(0, 5)","(0, 7)"
25,"(5, 4)","(5, 7)"
26,"(5, 4)","(3, 4)"
27,"(2, 4)","(5, 4)"
28,"(5, 4)","(5, 3)"
29,"(2, 5)","(5, 5)"
30,"(2, 4)","(6, 4)"
31,"(5, 3)","(5, 6)"
