,0,1
0,"(7, 5)","(7, 3)"
1,"(4, 5)","(4, 7)"
2,"(4, 7)","(4, 5)"
3,"(5, 2)","(5, 4)"
4,"(5, 6)","(5, 7)"
5,"(5, 2)","(5, 6)"
6,"(2, 6)","(2, 7)"
7,"(2, 6)","(6, 6)"
8,"(2, 2)","(2, 6)"
9,"(5, 1)","(3, 1)"
10,"(5, 0)","(5, 1)"
11,"(4, 5)","(2, 5)"
12,"(7, 2)","(7, 4)"
13,"(4, 2)","(7, 2)"
14,"(7, 2)","(7, 6)"
15,"(3, 5)","(3, 3)"
16,"(0, 0)","(2, 0)"
17,"(2, 0)","(5, 0)"
18,"(2, 0)","(2, 2)"
19,"(4, 2)","(4, 4)"
20,"(4, 6)","(3, 6)"
21,"(2, 2)","(4, 2)"
22,"(2, 2)","(5, 2)"
23,"(7, 5)","(7, 7)"
24,"(5, 0)","(7, 0)"
25,"(4, 5)","(7, 5)"
26,"(4, 5)","(4, 3)"
27,"(4, 2)","(4, 5)"
28,"(4, 5)","(3, 5)"
29,"(5, 2)","(5, 5)"
30,"(4, 2)","(4, 6)"
31,"(3, 5)","(6, 5)"
