,0,1
0,"(3, 3)","(3, 7)"
1,"(6, 1)","(3, 1)"
2,"(0, 3)","(0, 7)"
3,"(0, 3)","(1, 3)"
4,"(0, 3)","(0, 5)"
5,"(0, 1)","(0, 3)"
6,"(0, 3)","(0, 4)"
7,"(7, 1)","(7, 0)"
8,"(2, 1)","(6, 1)"
9,"(6, 1)","(7, 1)"
10,"(1, 3)","(1, 5)"
11,"(7, 3)","(7, 5)"
12,"(7, 3)","(4, 3)"
13,"(5, 3)","(7, 3)"
14,"(5, 4)","(5, 2)"
15,"(2, 1)","(2, 3)"
16,"(2, 1)","(5, 1)"
17,"(0, 1)","(2, 1)"
18,"(5, 3)","(3, 3)"
19,"(6, 3)","(6, 7)"
20,"(2, 4)","(4, 4)"
21,"(5, 1)","(5, 0)"
22,"(2, 3)","(6, 3)"
23,"(4, 7)","(7, 7)"
24,"(1, 3)","(1, 4)"
25,"(0, 1)","(1, 1)"
26,"(2, 3)","(4, 3)"
27,"(2, 3)","(2, 4)"
28,"(2, 3)","(5, 3)"
29,"(0, 0)","(0, 1)"
30,"(1, 3)","(1, 7)"
31,"(5, 4)","(5, 7)"
32,"(5, 3)","(5, 4)"
33,"(5, 3)","(5, 5)"
34,"(4, 3)","(4, 1)"
35,"(5, 7)","(5, 3)"
36,"(4, 3)","(4, 7)"
