,0,1
0,"(3, 3)","(7, 3)"
1,"(1, 6)","(1, 3)"
2,"(3, 0)","(7, 0)"
3,"(3, 0)","(3, 1)"
4,"(3, 0)","(5, 0)"
5,"(1, 0)","(3, 0)"
6,"(3, 0)","(4, 0)"
7,"(1, 7)","(0, 7)"
8,"(1, 2)","(1, 6)"
9,"(1, 6)","(1, 7)"
10,"(3, 1)","(5, 1)"
11,"(3, 7)","(5, 7)"
12,"(3, 7)","(3, 4)"
13,"(3, 5)","(3, 7)"
14,"(4, 5)","(2, 5)"
15,"(1, 2)","(3, 2)"
16,"(1, 2)","(1, 5)"
17,"(1, 0)","(1, 2)"
18,"(3, 5)","(3, 3)"
19,"(3, 6)","(7, 6)"
20,"(4, 2)","(4, 4)"
21,"(1, 5)","(0, 5)"
22,"(3, 2)","(3, 6)"
23,"(7, 4)","(7, 7)"
24,"(3, 1)","(4, 1)"
25,"(1, 0)","(1, 1)"
26,"(3, 2)","(3, 4)"
27,"(3, 2)","(4, 2)"
28,"(3, 2)","(3, 5)"
29,"(0, 0)","(1, 0)"
30,"(3, 1)","(7, 1)"
31,"(4, 5)","(7, 5)"
32,"(3, 5)","(4, 5)"
33,"(3, 5)","(5, 5)"
34,"(3, 4)","(1, 4)"
35,"(7, 5)","(3, 5)"
36,"(3, 4)","(7, 4)"
