,0,1
0,"(6, 7)","(3, 7)"
1,"(7, 3)","(7, 4)"
2,"(6, 1)","(3, 1)"
3,"(7, 6)","(4, 6)"
4,"(0, 3)","(0, 7)"
5,"(0, 3)","(1, 3)"
6,"(0, 1)","(0, 3)"
7,"(6, 7)","(6, 5)"
8,"(2, 1)","(6, 1)"
9,"(6, 1)","(6, 0)"
10,"(6, 1)","(7, 1)"
11,"(7, 3)","(7, 6)"
12,"(7, 3)","(7, 7)"
13,"(5, 3)","(7, 3)"
14,"(2, 1)","(2, 3)"
15,"(2, 1)","(5, 1)"
16,"(0, 1)","(2, 1)"
17,"(6, 3)","(3, 3)"
18,"(3, 3)","(3, 4)"
19,"(6, 3)","(6, 7)"
20,"(2, 3)","(6, 3)"
21,"(6, 3)","(6, 4)"
22,"(6, 3)","(6, 6)"
23,"(5, 5)","(7, 5)"
24,"(0, 1)","(1, 1)"
25,"(2, 3)","(4, 3)"
26,"(2, 3)","(5, 3)"
27,"(0, 0)","(0, 1)"
28,"(1, 3)","(1, 7)"
29,"(5, 3)","(5, 5)"
30,"(5, 3)","(5, 7)"
31,"(5, 3)","(5, 6)"
