,0,1
0,"(3, 5)","(3, 7)"
1,"(7, 3)","(7, 4)"
2,"(4, 7)","(4, 6)"
3,"(4, 5)","(4, 3)"
4,"(4, 5)","(7, 5)"
5,"(4, 5)","(4, 7)"
6,"(2, 5)","(4, 5)"
7,"(4, 5)","(3, 5)"
8,"(6, 5)","(6, 2)"
9,"(6, 5)","(6, 3)"
10,"(2, 5)","(6, 5)"
11,"(6, 2)","(6, 4)"
12,"(6, 2)","(6, 6)"
13,"(6, 3)","(6, 1)"
14,"(0, 5)","(1, 5)"
15,"(7, 3)","(7, 6)"
16,"(7, 5)","(7, 3)"
17,"(2, 7)","(2, 3)"
18,"(2, 7)","(5, 7)"
19,"(2, 5)","(2, 7)"
20,"(2, 7)","(6, 7)"
21,"(0, 0)","(0, 2)"
22,"(0, 2)","(1, 2)"
23,"(0, 2)","(0, 5)"
24,"(4, 7)","(4, 4)"
25,"(2, 5)","(2, 2)"
26,"(5, 7)","(7, 7)"
27,"(0, 5)","(0, 7)"
28,"(0, 5)","(2, 5)"
29,"(2, 5)","(5, 5)"
30,"(5, 7)","(5, 3)"
31,"(1, 2)","(3, 2)"
32,"(3, 2)","(3, 4)"
33,"(3, 2)","(4, 2)"
34,"(1, 2)","(1, 6)"
