,0,1
0,"(7, 6)","(7, 3)"
1,"(3, 7)","(4, 7)"
2,"(1, 6)","(1, 3)"
3,"(6, 7)","(6, 4)"
4,"(3, 0)","(7, 0)"
5,"(3, 0)","(3, 1)"
6,"(1, 0)","(3, 0)"
7,"(7, 6)","(5, 6)"
8,"(1, 2)","(1, 6)"
9,"(1, 6)","(0, 6)"
10,"(1, 6)","(1, 7)"
11,"(3, 7)","(6, 7)"
12,"(3, 7)","(7, 7)"
13,"(3, 5)","(3, 7)"
14,"(1, 2)","(3, 2)"
15,"(1, 2)","(1, 5)"
16,"(1, 0)","(1, 2)"
17,"(3, 6)","(3, 3)"
18,"(3, 3)","(4, 3)"
19,"(3, 6)","(7, 6)"
20,"(3, 2)","(3, 6)"
21,"(3, 6)","(4, 6)"
22,"(3, 6)","(6, 6)"
23,"(5, 5)","(5, 7)"
24,"(1, 0)","(1, 1)"
25,"(3, 2)","(3, 4)"
26,"(3, 2)","(3, 5)"
27,"(0, 0)","(1, 0)"
28,"(3, 1)","(7, 1)"
29,"(3, 5)","(5, 5)"
30,"(3, 5)","(7, 5)"
31,"(3, 5)","(6, 5)"
