,0,1
0,"(7, 3)","(7, 4)"
1,"(7, 6)","(4, 6)"
2,"(2, 3)","(0, 3)"
3,"(0, 3)","(0, 7)"
4,"(0, 3)","(1, 3)"
5,"(0, 3)","(0, 5)"
6,"(0, 3)","(0, 1)"
7,"(0, 3)","(0, 4)"
8,"(7, 3)","(7, 1)"
9,"(5, 3)","(7, 3)"
10,"(2, 3)","(2, 7)"
11,"(2, 3)","(2, 1)"
12,"(2, 1)","(4, 1)"
13,"(7, 6)","(6, 6)"
14,"(5, 6)","(7, 6)"
15,"(0, 5)","(0, 2)"
16,"(4, 3)","(4, 4)"
17,"(5, 3)","(5, 1)"
18,"(2, 2)","(2, 0)"
19,"(2, 4)","(2, 2)"
20,"(0, 1)","(1, 1)"
21,"(2, 3)","(4, 3)"
22,"(2, 3)","(2, 4)"
23,"(5, 3)","(2, 3)"
24,"(0, 1)","(0, 0)"
25,"(5, 3)","(5, 4)"
26,"(4, 1)","(4, 0)"
27,"(5, 6)","(5, 3)"
28,"(1, 3)","(1, 6)"
