,0,1
0,"(7, 1)","(7, 3)"
1,"(4, 5)","(4, 7)"
2,"(1, 6)","(1, 3)"
3,"(6, 2)","(6, 4)"
4,"(5, 0)","(3, 0)"
5,"(5, 2)","(5, 4)"
6,"(5, 4)","(2, 4)"
7,"(5, 6)","(7, 6)"
8,"(5, 6)","(5, 7)"
9,"(5, 6)","(3, 6)"
10,"(5, 2)","(5, 6)"
11,"(3, 6)","(1, 6)"
12,"(5, 1)","(3, 1)"
13,"(5, 0)","(5, 1)"
14,"(5, 7)","(3, 7)"
15,"(7, 2)","(7, 4)"
16,"(7, 2)","(6, 2)"
17,"(7, 2)","(4, 2)"
18,"(5, 2)","(7, 2)"
19,"(2, 0)","(4, 0)"
20,"(0, 0)","(2, 0)"
21,"(2, 0)","(6, 0)"
22,"(2, 0)","(5, 0)"
23,"(7, 6)","(6, 6)"
24,"(7, 6)","(7, 7)"
25,"(4, 2)","(4, 4)"
26,"(5, 0)","(7, 0)"
27,"(5, 0)","(5, 2)"
28,"(7, 0)","(7, 1)"
29,"(7, 5)","(4, 5)"
30,"(5, 5)","(7, 5)"
31,"(5, 5)","(3, 5)"
32,"(5, 2)","(5, 5)"
33,"(4, 2)","(4, 6)"
34,"(6, 2)","(6, 5)"
