,0,1
0,"(7, 7)","(7, 4)"
1,"(7, 4)","(3, 4)"
2,"(6, 1)","(3, 1)"
3,"(3, 1)","(1, 1)"
4,"(0, 4)","(0, 3)"
5,"(6, 0)","(7, 0)"
6,"(6, 5)","(6, 2)"
7,"(6, 7)","(6, 5)"
8,"(6, 5)","(6, 3)"
9,"(6, 5)","(2, 5)"
10,"(6, 2)","(6, 6)"
11,"(6, 2)","(6, 0)"
12,"(6, 2)","(2, 2)"
13,"(6, 1)","(2, 1)"
14,"(6, 0)","(6, 1)"
15,"(3, 0)","(1, 0)"
16,"(6, 0)","(3, 0)"
17,"(3, 0)","(4, 0)"
18,"(2, 4)","(0, 4)"
19,"(6, 7)","(6, 4)"
20,"(7, 7)","(6, 7)"
21,"(5, 0)","(5, 1)"
22,"(7, 7)","(4, 7)"
23,"(1, 2)","(1, 4)"
24,"(0, 0)","(0, 1)"
25,"(2, 0)","(0, 0)"
26,"(2, 5)","(0, 5)"
27,"(1, 0)","(1, 2)"
28,"(6, 4)","(2, 4)"
29,"(6, 0)","(2, 0)"
30,"(2, 0)","(5, 0)"
