,0,1
0,"(3, 7)","(4, 7)"
1,"(3, 3)","(1, 3)"
2,"(1, 3)","(1, 4)"
3,"(1, 3)","(1, 5)"
4,"(1, 3)","(1, 7)"
5,"(1, 3)","(0, 3)"
6,"(1, 3)","(1, 1)"
7,"(6, 4)","(6, 7)"
8,"(6, 2)","(6, 4)"
9,"(3, 0)","(3, 2)"
10,"(3, 0)","(7, 0)"
11,"(3, 1)","(3, 0)"
12,"(3, 0)","(6, 0)"
13,"(3, 0)","(5, 0)"
14,"(3, 0)","(1, 0)"
15,"(3, 0)","(4, 0)"
16,"(0, 7)","(2, 7)"
17,"(0, 3)","(0, 7)"
18,"(2, 7)","(2, 6)"
19,"(3, 1)","(5, 1)"
20,"(5, 1)","(2, 1)"
21,"(3, 3)","(3, 7)"
22,"(3, 7)","(5, 7)"
23,"(3, 7)","(7, 7)"
24,"(0, 5)","(2, 5)"
25,"(2, 5)","(6, 5)"
26,"(0, 3)","(0, 1)"
27,"(0, 3)","(0, 6)"
28,"(0, 3)","(0, 5)"
29,"(0, 3)","(0, 4)"
30,"(0, 3)","(2, 3)"
31,"(7, 0)","(7, 2)"
32,"(7, 2)","(7, 5)"
33,"(7, 2)","(7, 4)"
34,"(7, 2)","(7, 6)"
35,"(4, 0)","(4, 2)"
36,"(1, 0)","(1, 2)"
37,"(3, 3)","(3, 1)"
38,"(5, 0)","(2, 0)"
39,"(6, 2)","(2, 2)"
40,"(3, 1)","(4, 1)"
41,"(1, 0)","(0, 0)"
42,"(5, 0)","(5, 2)"
43,"(3, 1)","(7, 1)"
44,"(4, 2)","(4, 5)"
45,"(0, 4)","(2, 4)"
46,"(5, 2)","(5, 5)"
47,"(6, 0)","(6, 2)"
48,"(3, 1)","(6, 1)"
49,"(0, 5)","(0, 2)"
