,0,1
0,"(7, 3)","(7, 1)"
1,"(7, 7)","(7, 3)"
2,"(6, 7)","(6, 4)"
3,"(3, 1)","(3, 0)"
4,"(3, 0)","(5, 0)"
5,"(3, 0)","(4, 0)"
6,"(2, 7)","(0, 7)"
7,"(0, 7)","(0, 6)"
8,"(0, 7)","(0, 5)"
9,"(2, 6)","(5, 6)"
10,"(2, 7)","(2, 6)"
11,"(2, 6)","(4, 6)"
12,"(0, 6)","(1, 6)"
13,"(3, 1)","(5, 1)"
14,"(2, 7)","(2, 5)"
15,"(2, 5)","(5, 5)"
16,"(2, 5)","(2, 2)"
17,"(2, 3)","(0, 3)"
18,"(6, 7)","(2, 7)"
19,"(6, 7)","(6, 6)"
20,"(7, 7)","(6, 7)"
21,"(6, 7)","(6, 3)"
22,"(6, 7)","(6, 5)"
23,"(2, 2)","(2, 0)"
24,"(2, 2)","(4, 2)"
25,"(2, 3)","(5, 3)"
26,"(1, 1)","(0, 1)"
27,"(1, 1)","(1, 0)"
28,"(3, 1)","(1, 1)"
29,"(2, 7)","(2, 3)"
30,"(2, 7)","(2, 4)"
31,"(0, 2)","(0, 0)"
32,"(5, 0)","(5, 2)"
33,"(7, 1)","(6, 1)"
34,"(7, 1)","(3, 1)"
35,"(3, 5)","(4, 5)"
36,"(2, 4)","(0, 4)"
37,"(6, 2)","(6, 0)"
38,"(2, 3)","(2, 1)"
39,"(6, 5)","(6, 2)"
40,"(6, 5)","(3, 5)"
41,"(4, 6)","(4, 3)"
42,"(0, 6)","(0, 2)"
