,0,1
0,"(7, 3)","(7, 4)"
1,"(3, 3)","(7, 3)"
2,"(7, 3)","(7, 6)"
3,"(7, 3)","(7, 7)"
4,"(7, 3)","(7, 5)"
5,"(4, 7)","(2, 7)"
6,"(4, 3)","(4, 7)"
7,"(1, 3)","(3, 3)"
8,"(1, 3)","(1, 4)"
9,"(1, 3)","(1, 5)"
10,"(1, 7)","(1, 3)"
11,"(1, 3)","(1, 7)"
12,"(1, 1)","(1, 3)"
13,"(6, 3)","(6, 4)"
14,"(5, 3)","(5, 4)"
15,"(0, 6)","(0, 7)"
16,"(5, 3)","(5, 6)"
17,"(2, 2)","(2, 6)"
18,"(3, 6)","(1, 6)"
19,"(5, 3)","(5, 1)"
20,"(5, 1)","(5, 0)"
21,"(3, 3)","(3, 7)"
22,"(2, 2)","(2, 5)"
23,"(7, 2)","(3, 2)"
24,"(7, 5)","(7, 2)"
25,"(6, 3)","(6, 7)"
26,"(3, 3)","(3, 6)"
27,"(3, 3)","(3, 1)"
28,"(3, 3)","(6, 3)"
29,"(3, 3)","(4, 3)"
30,"(3, 3)","(3, 5)"
31,"(3, 3)","(3, 4)"
32,"(3, 3)","(5, 3)"
33,"(4, 3)","(4, 4)"
34,"(4, 4)","(4, 2)"
35,"(4, 4)","(2, 4)"
36,"(6, 3)","(6, 1)"
37,"(6, 3)","(6, 6)"
38,"(6, 3)","(6, 5)"
39,"(0, 2)","(2, 2)"
40,"(2, 2)","(6, 2)"
41,"(2, 2)","(5, 2)"
42,"(5, 3)","(5, 7)"
43,"(5, 3)","(5, 5)"
44,"(4, 3)","(4, 1)"
45,"(0, 1)","(1, 1)"
46,"(0, 0)","(0, 1)"
47,"(0, 0)","(0, 2)"
48,"(6, 1)","(7, 1)"
49,"(4, 3)","(4, 5)"
50,"(0, 2)","(0, 4)"
51,"(6, 1)","(6, 0)"
52,"(4, 3)","(4, 6)"
53,"(0, 2)","(0, 6)"
54,"(0, 2)","(0, 5)"
