,0,1
0,"(1, 4)","(1, 3)"
1,"(1, 3)","(1, 6)"
2,"(1, 3)","(0, 3)"
3,"(1, 3)","(1, 1)"
4,"(7, 4)","(6, 4)"
5,"(6, 4)","(6, 2)"
6,"(0, 4)","(0, 7)"
7,"(2, 6)","(6, 6)"
8,"(2, 2)","(2, 6)"
9,"(1, 6)","(1, 2)"
10,"(2, 2)","(2, 5)"
11,"(3, 3)","(4, 3)"
12,"(3, 4)","(3, 3)"
13,"(2, 0)","(5, 0)"
14,"(2, 2)","(2, 0)"
15,"(6, 2)","(2, 2)"
16,"(7, 7)","(7, 4)"
17,"(1, 1)","(0, 1)"
18,"(1, 1)","(1, 0)"
19,"(0, 2)","(0, 0)"
20,"(1, 4)","(0, 4)"
21,"(0, 4)","(0, 2)"
22,"(3, 4)","(1, 4)"
23,"(6, 0)","(6, 1)"
24,"(6, 2)","(6, 0)"
25,"(0, 1)","(2, 1)"
26,"(0, 2)","(0, 6)"
27,"(0, 2)","(0, 5)"
28,"(7, 4)","(3, 4)"
