,0,1
0,"(3, 4)","(3, 7)"
1,"(7, 4)","(7, 2)"
2,"(6, 4)","(7, 4)"
3,"(7, 4)","(5, 4)"
4,"(7, 4)","(4, 4)"
5,"(4, 6)","(4, 7)"
6,"(4, 3)","(4, 6)"
7,"(6, 0)","(7, 0)"
8,"(6, 2)","(6, 4)"
9,"(6, 2)","(6, 6)"
10,"(6, 2)","(6, 0)"
11,"(6, 2)","(3, 2)"
12,"(2, 2)","(6, 2)"
13,"(2, 1)","(6, 1)"
14,"(0, 5)","(1, 5)"
15,"(4, 3)","(7, 3)"
16,"(6, 0)","(3, 0)"
17,"(2, 3)","(2, 1)"
18,"(2, 1)","(4, 1)"
19,"(2, 1)","(5, 1)"
20,"(6, 6)","(7, 6)"
21,"(6, 6)","(6, 7)"
22,"(6, 7)","(7, 7)"
23,"(3, 6)","(1, 6)"
24,"(6, 6)","(3, 6)"
25,"(3, 6)","(5, 6)"
26,"(2, 0)","(2, 2)"
27,"(2, 2)","(2, 5)"
28,"(5, 5)","(7, 5)"
29,"(5, 5)","(3, 5)"
30,"(2, 3)","(4, 3)"
31,"(2, 5)","(2, 3)"
32,"(2, 3)","(5, 3)"
33,"(0, 0)","(2, 0)"
34,"(0, 5)","(0, 7)"
35,"(2, 5)","(0, 5)"
36,"(2, 5)","(5, 5)"
37,"(4, 1)","(7, 1)"
38,"(1, 6)","(0, 6)"
39,"(3, 2)","(1, 2)"
40,"(3, 2)","(3, 4)"
