,0,1
0,"(6, 3)","(7, 3)"
1,"(2, 7)","(4, 7)"
2,"(4, 7)","(3, 7)"
3,"(2, 4)","(6, 4)"
4,"(3, 2)","(3, 0)"
5,"(2, 7)","(0, 7)"
6,"(2, 6)","(4, 6)"
7,"(2, 2)","(2, 6)"
8,"(2, 5)","(2, 7)"
9,"(2, 5)","(4, 5)"
10,"(2, 5)","(2, 3)"
11,"(2, 2)","(2, 5)"
12,"(2, 5)","(0, 5)"
13,"(2, 5)","(6, 5)"
14,"(7, 2)","(7, 4)"
15,"(6, 2)","(7, 2)"
16,"(0, 2)","(1, 2)"
17,"(2, 7)","(6, 7)"
18,"(6, 7)","(7, 7)"
19,"(4, 6)","(7, 6)"
20,"(2, 4)","(4, 4)"
21,"(6, 3)","(6, 1)"
22,"(2, 3)","(6, 3)"
23,"(4, 6)","(3, 6)"
24,"(0, 2)","(2, 2)"
25,"(2, 2)","(6, 2)"
26,"(2, 2)","(4, 2)"
27,"(2, 2)","(2, 4)"
28,"(2, 7)","(5, 7)"
29,"(2, 3)","(5, 3)"
30,"(3, 2)","(3, 4)"
31,"(6, 2)","(3, 2)"
32,"(0, 0)","(0, 2)"
33,"(6, 2)","(6, 6)"
34,"(4, 5)","(7, 5)"
35,"(4, 5)","(3, 5)"
36,"(0, 2)","(0, 4)"
37,"(6, 2)","(6, 0)"
38,"(2, 3)","(4, 3)"
39,"(0, 2)","(0, 6)"
