,0,1
0,"(7, 3)","(3, 3)"
1,"(7, 3)","(7, 1)"
2,"(7, 7)","(7, 3)"
3,"(7, 3)","(5, 3)"
4,"(3, 3)","(1, 3)"
5,"(1, 3)","(1, 7)"
6,"(1, 3)","(0, 3)"
7,"(1, 3)","(1, 1)"
8,"(4, 0)","(3, 0)"
9,"(5, 1)","(5, 0)"
10,"(7, 1)","(5, 1)"
11,"(5, 5)","(2, 5)"
12,"(0, 3)","(0, 6)"
13,"(4, 1)","(4, 0)"
14,"(4, 0)","(4, 2)"
15,"(3, 3)","(3, 5)"
16,"(2, 1)","(2, 0)"
17,"(1, 5)","(0, 5)"
18,"(3, 5)","(1, 5)"
19,"(4, 1)","(4, 3)"
20,"(4, 1)","(2, 1)"
21,"(7, 1)","(4, 1)"
22,"(0, 1)","(0, 0)"
23,"(0, 0)","(0, 2)"
24,"(7, 1)","(6, 1)"
25,"(3, 5)","(4, 5)"
26,"(3, 5)","(5, 5)"
27,"(6, 1)","(6, 0)"
28,"(2, 1)","(0, 1)"
