,0,1
0,"(3, 7)","(3, 3)"
1,"(3, 6)","(3, 7)"
2,"(7, 2)","(7, 4)"
3,"(7, 4)","(5, 4)"
4,"(7, 4)","(7, 7)"
5,"(7, 4)","(3, 4)"
6,"(4, 1)","(3, 1)"
7,"(7, 2)","(7, 0)"
8,"(7, 0)","(7, 1)"
9,"(7, 0)","(5, 0)"
10,"(7, 0)","(4, 0)"
11,"(7, 5)","(6, 5)"
12,"(7, 2)","(6, 2)"
13,"(6, 2)","(6, 4)"
14,"(6, 2)","(6, 0)"
15,"(6, 2)","(2, 2)"
16,"(1, 5)","(1, 3)"
17,"(1, 5)","(0, 5)"
18,"(1, 2)","(1, 5)"
19,"(7, 6)","(7, 3)"
20,"(7, 2)","(5, 2)"
21,"(5, 2)","(5, 5)"
22,"(7, 2)","(7, 6)"
23,"(3, 6)","(6, 6)"
24,"(3, 2)","(3, 6)"
25,"(7, 2)","(7, 5)"
26,"(1, 3)","(1, 1)"
27,"(7, 2)","(3, 2)"
28,"(1, 0)","(0, 0)"
29,"(4, 0)","(2, 0)"
30,"(7, 1)","(4, 1)"
31,"(3, 2)","(1, 2)"
32,"(1, 2)","(1, 0)"
33,"(1, 2)","(1, 6)"
