,0,1
0,"(4, 3)","(7, 3)"
1,"(4, 7)","(2, 7)"
2,"(4, 6)","(4, 7)"
3,"(4, 7)","(4, 5)"
4,"(4, 7)","(4, 4)"
5,"(6, 4)","(7, 4)"
6,"(3, 4)","(6, 4)"
7,"(0, 6)","(0, 7)"
8,"(2, 6)","(4, 6)"
9,"(2, 6)","(6, 6)"
10,"(2, 6)","(0, 6)"
11,"(2, 6)","(2, 3)"
12,"(2, 2)","(2, 6)"
13,"(1, 2)","(1, 6)"
14,"(5, 0)","(5, 1)"
15,"(3, 4)","(3, 7)"
16,"(0, 6)","(0, 3)"
17,"(3, 2)","(1, 2)"
18,"(1, 2)","(1, 4)"
19,"(1, 2)","(1, 5)"
20,"(6, 6)","(6, 7)"
21,"(6, 6)","(7, 6)"
22,"(7, 6)","(7, 7)"
23,"(6, 3)","(6, 1)"
24,"(6, 6)","(6, 3)"
25,"(6, 3)","(6, 5)"
26,"(0, 2)","(2, 2)"
27,"(2, 2)","(5, 2)"
28,"(5, 5)","(5, 7)"
29,"(5, 5)","(5, 3)"
30,"(3, 2)","(3, 4)"
31,"(5, 2)","(3, 2)"
32,"(3, 2)","(3, 5)"
33,"(0, 0)","(0, 2)"
34,"(5, 0)","(7, 0)"
35,"(5, 2)","(5, 0)"
36,"(5, 2)","(5, 5)"
37,"(1, 4)","(1, 7)"
38,"(6, 1)","(6, 0)"
39,"(2, 3)","(2, 1)"
40,"(2, 3)","(4, 3)"
