,0,1
0,"(1, 7)","(3, 7)"
1,"(3, 7)","(7, 7)"
2,"(7, 3)","(7, 4)"
3,"(3, 1)","(4, 1)"
4,"(3, 1)","(5, 1)"
5,"(3, 1)","(6, 1)"
6,"(3, 1)","(7, 1)"
7,"(1, 1)","(3, 1)"
8,"(3, 0)","(7, 0)"
9,"(1, 3)","(1, 5)"
10,"(3, 3)","(7, 3)"
11,"(2, 2)","(5, 2)"
12,"(5, 2)","(5, 0)"
13,"(1, 0)","(3, 0)"
14,"(3, 0)","(4, 0)"
15,"(2, 7)","(4, 7)"
16,"(2, 6)","(2, 7)"
17,"(2, 7)","(6, 7)"
18,"(0, 2)","(0, 4)"
19,"(0, 4)","(0, 7)"
20,"(5, 6)","(7, 6)"
21,"(3, 3)","(6, 3)"
22,"(1, 3)","(3, 3)"
23,"(0, 0)","(0, 2)"
24,"(0, 2)","(1, 2)"
25,"(0, 2)","(2, 2)"
26,"(2, 4)","(4, 4)"
27,"(1, 6)","(3, 6)"
28,"(2, 2)","(2, 6)"
29,"(2, 2)","(2, 4)"
30,"(1, 3)","(1, 4)"
31,"(1, 4)","(3, 4)"
32,"(1, 0)","(1, 1)"
33,"(1, 1)","(1, 3)"
34,"(0, 0)","(1, 0)"
35,"(1, 3)","(1, 7)"
36,"(2, 4)","(5, 4)"
37,"(5, 6)","(5, 7)"
38,"(2, 6)","(5, 6)"
39,"(5, 6)","(5, 3)"
40,"(1, 3)","(1, 6)"
