,0,1
0,"(6, 3)","(7, 3)"
1,"(4, 5)","(4, 7)"
2,"(4, 7)","(4, 4)"
3,"(6, 7)","(6, 4)"
4,"(6, 4)","(7, 4)"
5,"(2, 7)","(0, 7)"
6,"(5, 7)","(5, 6)"
7,"(5, 7)","(3, 7)"
8,"(2, 5)","(2, 7)"
9,"(2, 5)","(5, 5)"
10,"(2, 5)","(4, 5)"
11,"(0, 5)","(2, 5)"
12,"(2, 5)","(6, 5)"
13,"(5, 2)","(7, 2)"
14,"(2, 7)","(6, 7)"
15,"(4, 6)","(7, 6)"
16,"(6, 3)","(6, 1)"
17,"(6, 5)","(6, 3)"
18,"(0, 5)","(1, 5)"
19,"(5, 7)","(7, 7)"
20,"(5, 5)","(5, 7)"
21,"(5, 5)","(5, 3)"
22,"(2, 7)","(2, 4)"
23,"(4, 2)","(3, 2)"
24,"(0, 0)","(0, 2)"
25,"(4, 5)","(4, 2)"
26,"(5, 5)","(7, 5)"
27,"(5, 5)","(5, 2)"
28,"(4, 2)","(4, 6)"
29,"(6, 5)","(6, 2)"
30,"(6, 5)","(3, 5)"
31,"(4, 6)","(4, 3)"
32,"(6, 1)","(3, 1)"
33,"(0, 2)","(0, 5)"
