,0,1
0,"(4, 7)","(2, 7)"
1,"(4, 5)","(4, 7)"
2,"(5, 2)","(5, 4)"
3,"(1, 7)","(0, 7)"
4,"(5, 2)","(5, 6)"
5,"(6, 6)","(2, 6)"
6,"(1, 2)","(1, 6)"
7,"(1, 6)","(0, 6)"
8,"(1, 6)","(1, 7)"
9,"(4, 5)","(2, 5)"
10,"(3, 2)","(7, 2)"
11,"(7, 2)","(7, 0)"
12,"(7, 2)","(7, 4)"
13,"(7, 2)","(7, 6)"
14,"(4, 0)","(2, 0)"
15,"(4, 2)","(4, 0)"
16,"(3, 2)","(1, 2)"
17,"(1, 2)","(1, 4)"
18,"(1, 2)","(0, 2)"
19,"(6, 6)","(6, 7)"
20,"(3, 3)","(3, 5)"
21,"(3, 3)","(3, 4)"
22,"(2, 0)","(2, 1)"
23,"(4, 2)","(4, 4)"
24,"(1, 5)","(0, 5)"
25,"(3, 5)","(1, 5)"
26,"(4, 2)","(2, 2)"
27,"(2, 2)","(2, 4)"
28,"(7, 5)","(7, 7)"
29,"(5, 5)","(5, 7)"
30,"(3, 2)","(6, 2)"
31,"(3, 2)","(4, 2)"
32,"(3, 2)","(5, 2)"
33,"(3, 5)","(3, 2)"
34,"(0, 2)","(0, 0)"
35,"(6, 2)","(6, 6)"
36,"(5, 2)","(5, 0)"
37,"(3, 5)","(4, 5)"
38,"(1, 4)","(0, 4)"
39,"(3, 5)","(5, 5)"
40,"(6, 2)","(6, 0)"
41,"(3, 5)","(7, 5)"
42,"(4, 2)","(4, 6)"
