,0,1
0,"(1, 4)","(1, 3)"
1,"(1, 3)","(1, 1)"
2,"(6, 4)","(6, 7)"
3,"(6, 4)","(7, 4)"
4,"(6, 2)","(6, 4)"
5,"(6, 4)","(3, 4)"
6,"(5, 2)","(5, 4)"
7,"(0, 4)","(0, 7)"
8,"(3, 4)","(3, 7)"
9,"(3, 4)","(3, 3)"
10,"(6, 6)","(7, 6)"
11,"(0, 2)","(2, 2)"
12,"(2, 2)","(6, 2)"
13,"(2, 2)","(5, 2)"
14,"(2, 2)","(2, 4)"
15,"(7, 5)","(7, 7)"
16,"(2, 4)","(2, 7)"
17,"(0, 0)","(0, 2)"
18,"(6, 2)","(6, 6)"
19,"(0, 4)","(1, 4)"
20,"(0, 2)","(0, 4)"
21,"(1, 4)","(1, 7)"
22,"(6, 5)","(7, 5)"
23,"(6, 2)","(6, 5)"
24,"(0, 2)","(0, 6)"
