,0,1
0,"(3, 7)","(4, 7)"
1,"(3, 7)","(1, 7)"
2,"(3, 7)","(3, 6)"
3,"(3, 6)","(4, 6)"
4,"(0, 7)","(0, 3)"
5,"(0, 3)","(1, 3)"
6,"(0, 3)","(0, 5)"
7,"(0, 3)","(0, 1)"
8,"(4, 7)","(4, 5)"
9,"(4, 5)","(2, 5)"
10,"(1, 5)","(1, 2)"
11,"(1, 7)","(1, 5)"
12,"(5, 6)","(5, 2)"
13,"(0, 7)","(2, 7)"
14,"(2, 7)","(2, 6)"
15,"(0, 4)","(0, 2)"
16,"(0, 7)","(0, 4)"
17,"(0, 4)","(2, 4)"
18,"(0, 1)","(2, 1)"
19,"(3, 6)","(6, 6)"
20,"(3, 6)","(5, 6)"
21,"(2, 6)","(2, 2)"
22,"(0, 1)","(1, 1)"
23,"(0, 1)","(0, 0)"
24,"(1, 7)","(0, 7)"
25,"(1, 7)","(1, 6)"
26,"(0, 7)","(0, 6)"
