,0,1
0,"(7, 2)","(7, 4)"
1,"(3, 1)","(4, 1)"
2,"(3, 1)","(5, 1)"
3,"(3, 1)","(6, 1)"
4,"(3, 1)","(3, 0)"
5,"(1, 1)","(3, 1)"
6,"(4, 2)","(4, 5)"
7,"(3, 0)","(7, 0)"
8,"(6, 2)","(6, 5)"
9,"(3, 2)","(6, 2)"
10,"(6, 2)","(2, 2)"
11,"(6, 1)","(6, 3)"
12,"(5, 2)","(5, 4)"
13,"(3, 2)","(5, 2)"
14,"(5, 2)","(5, 6)"
15,"(3, 0)","(6, 0)"
16,"(3, 0)","(5, 0)"
17,"(3, 0)","(4, 0)"
18,"(3, 0)","(3, 2)"
19,"(6, 3)","(6, 7)"
20,"(4, 4)","(4, 7)"
21,"(4, 2)","(4, 4)"
22,"(2, 2)","(2, 5)"
23,"(7, 2)","(7, 5)"
24,"(3, 2)","(7, 2)"
25,"(4, 0)","(4, 2)"
26,"(4, 0)","(2, 0)"
27,"(5, 7)","(5, 5)"
28,"(5, 6)","(5, 7)"
