,0,1
0,"(5, 3)","(7, 3)"
1,"(2, 7)","(4, 7)"
2,"(2, 4)","(6, 4)"
3,"(5, 4)","(7, 4)"
4,"(2, 4)","(5, 4)"
5,"(2, 6)","(5, 6)"
6,"(2, 6)","(6, 6)"
7,"(2, 2)","(2, 6)"
8,"(0, 6)","(1, 6)"
9,"(5, 3)","(5, 1)"
10,"(2, 5)","(2, 7)"
11,"(2, 5)","(5, 5)"
12,"(2, 5)","(4, 5)"
13,"(2, 5)","(2, 3)"
14,"(2, 2)","(2, 5)"
15,"(6, 5)","(2, 5)"
16,"(2, 5)","(6, 5)"
17,"(0, 2)","(1, 2)"
18,"(6, 5)","(6, 7)"
19,"(6, 6)","(7, 6)"
20,"(2, 4)","(4, 4)"
21,"(6, 3)","(6, 1)"
22,"(6, 5)","(6, 3)"
23,"(0, 5)","(1, 5)"
24,"(0, 2)","(2, 2)"
25,"(2, 2)","(5, 2)"
26,"(2, 2)","(2, 4)"
27,"(7, 5)","(7, 7)"
28,"(2, 7)","(5, 7)"
29,"(2, 3)","(5, 3)"
30,"(0, 0)","(0, 2)"
31,"(0, 4)","(1, 4)"
32,"(0, 2)","(0, 4)"
33,"(5, 5)","(7, 5)"
34,"(0, 2)","(0, 6)"
35,"(0, 2)","(0, 5)"
