,0,1
0,"(6, 3)","(7, 3)"
1,"(4, 6)","(4, 7)"
2,"(4, 7)","(7, 7)"
3,"(6, 4)","(7, 4)"
4,"(6, 2)","(6, 4)"
5,"(6, 4)","(3, 4)"
6,"(2, 4)","(5, 4)"
7,"(2, 7)","(0, 7)"
8,"(2, 6)","(5, 6)"
9,"(5, 6)","(5, 3)"
10,"(2, 6)","(2, 7)"
11,"(2, 6)","(4, 6)"
12,"(2, 6)","(6, 6)"
13,"(2, 6)","(0, 6)"
14,"(2, 2)","(2, 6)"
15,"(6, 7)","(3, 7)"
16,"(3, 7)","(1, 7)"
17,"(4, 2)","(7, 2)"
18,"(2, 7)","(6, 7)"
19,"(3, 6)","(3, 3)"
20,"(0, 0)","(2, 0)"
21,"(2, 0)","(2, 2)"
22,"(4, 6)","(7, 6)"
23,"(2, 4)","(4, 4)"
24,"(6, 3)","(6, 1)"
25,"(6, 6)","(6, 3)"
26,"(4, 6)","(3, 6)"
27,"(2, 2)","(6, 2)"
28,"(2, 2)","(4, 2)"
29,"(2, 2)","(2, 4)"
30,"(2, 7)","(5, 7)"
31,"(5, 7)","(5, 5)"
32,"(4, 3)","(4, 1)"
33,"(4, 5)","(7, 5)"
34,"(4, 2)","(4, 5)"
35,"(4, 5)","(3, 5)"
36,"(6, 2)","(6, 5)"
37,"(4, 6)","(4, 3)"
