,0,1
0,"(3, 3)","(3, 7)"
1,"(3, 3)","(3, 1)"
2,"(3, 1)","(6, 1)"
3,"(3, 1)","(7, 1)"
4,"(3, 1)","(3, 0)"
5,"(3, 1)","(1, 1)"
6,"(3, 6)","(4, 6)"
7,"(0, 3)","(0, 5)"
8,"(0, 4)","(0, 3)"
9,"(7, 2)","(7, 0)"
10,"(1, 2)","(1, 5)"
11,"(1, 5)","(1, 7)"
12,"(5, 2)","(5, 4)"
13,"(3, 2)","(5, 2)"
14,"(5, 2)","(5, 0)"
15,"(1, 4)","(0, 4)"
16,"(0, 4)","(0, 7)"
17,"(3, 6)","(3, 3)"
18,"(3, 3)","(5, 3)"
19,"(3, 3)","(4, 3)"
20,"(4, 3)","(4, 4)"
21,"(6, 6)","(3, 6)"
22,"(3, 6)","(3, 2)"
23,"(1, 2)","(1, 4)"
24,"(3, 2)","(7, 2)"
25,"(4, 2)","(4, 0)"
26,"(4, 3)","(4, 1)"
27,"(3, 2)","(1, 2)"
28,"(3, 2)","(4, 2)"
29,"(1, 2)","(1, 0)"
30,"(1, 2)","(1, 6)"
