,0,1
0,"(7, 3)","(7, 4)"
1,"(3, 3)","(7, 3)"
2,"(7, 3)","(7, 7)"
3,"(7, 3)","(7, 5)"
4,"(4, 3)","(4, 7)"
5,"(1, 3)","(3, 3)"
6,"(1, 3)","(1, 4)"
7,"(1, 3)","(1, 5)"
8,"(1, 3)","(1, 6)"
9,"(1, 3)","(1, 7)"
10,"(1, 1)","(1, 3)"
11,"(3, 4)","(6, 4)"
12,"(3, 1)","(3, 0)"
13,"(1, 7)","(0, 7)"
14,"(3, 7)","(6, 7)"
15,"(3, 3)","(3, 7)"
16,"(0, 1)","(0, 3)"
17,"(1, 5)","(1, 2)"
18,"(3, 3)","(3, 6)"
19,"(3, 3)","(6, 3)"
20,"(3, 3)","(4, 3)"
21,"(3, 3)","(3, 5)"
22,"(3, 3)","(3, 4)"
23,"(3, 3)","(5, 3)"
24,"(3, 6)","(7, 6)"
25,"(4, 3)","(4, 4)"
26,"(4, 4)","(2, 4)"
27,"(6, 3)","(6, 5)"
28,"(1, 5)","(0, 5)"
29,"(3, 6)","(6, 6)"
30,"(5, 3)","(5, 7)"
31,"(3, 1)","(4, 1)"
32,"(0, 1)","(1, 1)"
33,"(1, 1)","(3, 1)"
34,"(3, 4)","(3, 2)"
35,"(0, 0)","(0, 1)"
36,"(3, 1)","(7, 1)"
37,"(6, 1)","(6, 0)"
38,"(0, 1)","(2, 1)"
39,"(2, 1)","(6, 1)"
40,"(4, 3)","(4, 6)"
