,0,1
0,"(1, 5)","(1, 3)"
1,"(3, 2)","(3, 0)"
2,"(3, 0)","(6, 0)"
3,"(3, 0)","(5, 0)"
4,"(3, 0)","(1, 0)"
5,"(3, 0)","(4, 0)"
6,"(0, 3)","(0, 7)"
7,"(2, 2)","(2, 6)"
8,"(0, 6)","(1, 6)"
9,"(0, 5)","(2, 5)"
10,"(0, 3)","(0, 1)"
11,"(0, 3)","(0, 6)"
12,"(0, 5)","(0, 3)"
13,"(0, 3)","(0, 4)"
14,"(0, 3)","(2, 3)"
15,"(6, 2)","(7, 2)"
16,"(3, 2)","(1, 2)"
17,"(6, 0)","(2, 0)"
18,"(1, 5)","(0, 5)"
19,"(3, 5)","(1, 5)"
20,"(4, 2)","(2, 2)"
21,"(7, 7)","(7, 5)"
22,"(1, 0)","(1, 1)"
23,"(3, 2)","(6, 2)"
24,"(3, 2)","(4, 2)"
25,"(3, 5)","(3, 2)"
26,"(1, 0)","(0, 0)"
27,"(5, 0)","(7, 0)"
28,"(7, 5)","(3, 5)"
29,"(6, 2)","(6, 5)"
30,"(0, 5)","(0, 2)"
