,0,1
0,"(4, 6)","(7, 6)"
1,"(2, 6)","(4, 6)"
2,"(2, 3)","(0, 3)"
3,"(0, 3)","(1, 3)"
4,"(0, 5)","(1, 5)"
5,"(7, 3)","(7, 1)"
6,"(5, 3)","(7, 3)"
7,"(2, 7)","(5, 7)"
8,"(2, 7)","(4, 7)"
9,"(2, 6)","(2, 7)"
10,"(0, 7)","(0, 4)"
11,"(2, 3)","(2, 1)"
12,"(2, 1)","(0, 1)"
13,"(4, 3)","(3, 3)"
14,"(0, 2)","(0, 0)"
15,"(0, 5)","(0, 2)"
16,"(4, 3)","(4, 4)"
17,"(6, 6)","(3, 6)"
18,"(4, 7)","(7, 7)"
19,"(0, 1)","(1, 1)"
20,"(2, 3)","(4, 3)"
21,"(2, 6)","(2, 3)"
22,"(2, 3)","(2, 5)"
23,"(2, 6)","(6, 6)"
24,"(0, 5)","(0, 7)"
25,"(2, 5)","(0, 5)"
26,"(4, 1)","(4, 0)"
27,"(5, 3)","(5, 5)"
28,"(4, 3)","(4, 1)"
29,"(2, 6)","(5, 6)"
30,"(5, 6)","(5, 3)"
