,0,1
0,"(7, 4)","(7, 3)"
1,"(3, 7)","(4, 7)"
2,"(1, 4)","(1, 3)"
3,"(6, 4)","(6, 3)"
4,"(6, 4)","(6, 7)"
5,"(3, 4)","(6, 4)"
6,"(3, 0)","(3, 2)"
7,"(3, 0)","(3, 1)"
8,"(3, 0)","(6, 0)"
9,"(3, 0)","(5, 0)"
10,"(1, 0)","(3, 0)"
11,"(3, 4)","(5, 4)"
12,"(5, 4)","(5, 7)"
13,"(1, 7)","(0, 7)"
14,"(3, 6)","(5, 6)"
15,"(3, 6)","(1, 6)"
16,"(3, 4)","(3, 7)"
17,"(3, 2)","(7, 2)"
18,"(1, 2)","(1, 5)"
19,"(1, 0)","(1, 2)"
20,"(3, 4)","(3, 3)"
21,"(3, 3)","(5, 3)"
22,"(3, 6)","(7, 6)"
23,"(4, 4)","(4, 3)"
24,"(3, 4)","(4, 4)"
25,"(3, 2)","(3, 6)"
26,"(3, 6)","(4, 6)"
27,"(3, 6)","(6, 6)"
28,"(7, 4)","(7, 7)"
29,"(1, 0)","(1, 1)"
30,"(3, 2)","(3, 4)"
31,"(3, 2)","(6, 2)"
32,"(3, 2)","(4, 2)"
33,"(3, 2)","(3, 5)"
34,"(0, 0)","(1, 0)"
35,"(4, 2)","(4, 5)"
36,"(1, 4)","(1, 7)"
37,"(3, 4)","(1, 4)"
38,"(3, 5)","(7, 5)"
39,"(3, 4)","(7, 4)"
