,0,1
0,"(7, 3)","(7, 6)"
1,"(7, 3)","(7, 5)"
2,"(4, 3)","(7, 3)"
3,"(4, 3)","(4, 7)"
4,"(1, 3)","(1, 5)"
5,"(1, 3)","(1, 7)"
6,"(1, 1)","(1, 3)"
7,"(6, 3)","(6, 4)"
8,"(5, 3)","(5, 1)"
9,"(3, 3)","(3, 7)"
10,"(6, 7)","(7, 7)"
11,"(6, 3)","(6, 7)"
12,"(6, 7)","(6, 5)"
13,"(3, 3)","(3, 6)"
14,"(6, 3)","(3, 3)"
15,"(6, 3)","(6, 6)"
16,"(2, 3)","(6, 3)"
17,"(5, 3)","(5, 7)"
18,"(2, 3)","(5, 3)"
19,"(2, 1)","(4, 1)"
20,"(4, 1)","(7, 1)"
21,"(0, 1)","(1, 1)"
22,"(3, 5)","(3, 2)"
23,"(0, 0)","(0, 1)"
24,"(0, 0)","(1, 0)"
25,"(4, 3)","(4, 5)"
26,"(4, 5)","(3, 5)"
27,"(2, 1)","(2, 3)"
28,"(2, 3)","(4, 3)"
29,"(2, 3)","(2, 4)"
30,"(0, 1)","(2, 1)"
31,"(2, 1)","(6, 1)"
32,"(4, 3)","(4, 6)"
33,"(6, 1)","(3, 1)"
