,0,1
0,"(7, 7)","(3, 7)"
1,"(4, 4)","(7, 4)"
2,"(2, 6)","(4, 6)"
3,"(0, 3)","(2, 3)"
4,"(4, 3)","(4, 5)"
5,"(6, 3)","(6, 5)"
6,"(6, 3)","(6, 1)"
7,"(7, 3)","(7, 7)"
8,"(4, 3)","(7, 3)"
9,"(2, 2)","(5, 2)"
10,"(2, 3)","(2, 7)"
11,"(2, 7)","(4, 7)"
12,"(2, 3)","(2, 1)"
13,"(5, 6)","(7, 6)"
14,"(6, 3)","(3, 3)"
15,"(6, 3)","(6, 7)"
16,"(2, 4)","(4, 4)"
17,"(2, 3)","(6, 3)"
18,"(6, 3)","(6, 6)"
19,"(2, 4)","(2, 2)"
20,"(5, 5)","(7, 5)"
21,"(2, 3)","(4, 3)"
22,"(2, 3)","(2, 6)"
23,"(2, 3)","(2, 4)"
24,"(2, 3)","(2, 5)"
25,"(2, 3)","(5, 3)"
26,"(5, 3)","(5, 4)"
27,"(5, 3)","(5, 5)"
28,"(4, 3)","(4, 1)"
29,"(5, 3)","(5, 7)"
30,"(2, 4)","(6, 4)"
31,"(5, 3)","(5, 6)"
