,0,1
0,"(7, 1)","(3, 1)"
1,"(4, 3)","(4, 6)"
2,"(4, 6)","(4, 2)"
3,"(2, 3)","(0, 3)"
4,"(0, 3)","(1, 3)"
5,"(0, 3)","(0, 6)"
6,"(0, 3)","(0, 5)"
7,"(0, 3)","(0, 1)"
8,"(0, 3)","(0, 4)"
9,"(7, 1)","(7, 0)"
10,"(7, 0)","(6, 0)"
11,"(6, 3)","(6, 1)"
12,"(1, 3)","(1, 5)"
13,"(7, 3)","(7, 6)"
14,"(7, 3)","(7, 5)"
15,"(7, 3)","(7, 1)"
16,"(4, 3)","(7, 3)"
17,"(2, 3)","(2, 7)"
18,"(2, 3)","(2, 1)"
19,"(2, 1)","(2, 0)"
20,"(7, 6)","(6, 6)"
21,"(7, 6)","(5, 6)"
22,"(4, 3)","(4, 4)"
23,"(5, 1)","(5, 0)"
24,"(5, 3)","(5, 1)"
25,"(2, 3)","(6, 3)"
26,"(0, 1)","(1, 1)"
27,"(4, 3)","(2, 3)"
28,"(2, 3)","(2, 5)"
29,"(2, 3)","(5, 3)"
30,"(0, 1)","(0, 0)"
31,"(4, 2)","(4, 0)"
32,"(5, 3)","(5, 5)"
33,"(1, 3)","(1, 6)"
