,0,1
0,"(7, 7)","(4, 7)"
1,"(4, 7)","(4, 3)"
2,"(1, 6)","(1, 3)"
3,"(1, 3)","(1, 1)"
4,"(4, 0)","(3, 0)"
5,"(0, 6)","(0, 7)"
6,"(5, 6)","(2, 6)"
7,"(7, 6)","(5, 6)"
8,"(5, 6)","(3, 6)"
9,"(5, 6)","(5, 2)"
10,"(2, 6)","(6, 6)"
11,"(2, 6)","(0, 6)"
12,"(2, 6)","(2, 2)"
13,"(1, 6)","(1, 2)"
14,"(0, 6)","(1, 6)"
15,"(0, 3)","(0, 1)"
16,"(0, 6)","(0, 3)"
17,"(0, 3)","(0, 4)"
18,"(4, 2)","(4, 0)"
19,"(7, 6)","(4, 6)"
20,"(7, 7)","(7, 6)"
21,"(0, 5)","(1, 5)"
22,"(7, 7)","(7, 4)"
23,"(2, 1)","(4, 1)"
24,"(0, 0)","(1, 0)"
25,"(0, 2)","(0, 0)"
26,"(5, 2)","(5, 0)"
27,"(0, 1)","(2, 1)"
28,"(4, 6)","(4, 2)"
29,"(0, 6)","(0, 2)"
30,"(0, 2)","(0, 5)"
