,0,1
0,"(3, 7)","(4, 7)"
1,"(6, 4)","(6, 3)"
2,"(3, 4)","(6, 4)"
3,"(3, 0)","(3, 1)"
4,"(1, 0)","(3, 0)"
5,"(3, 4)","(5, 4)"
6,"(0, 7)","(2, 7)"
7,"(1, 7)","(0, 7)"
8,"(7, 6)","(5, 6)"
9,"(1, 2)","(1, 6)"
10,"(1, 6)","(0, 6)"
11,"(1, 6)","(3, 6)"
12,"(1, 6)","(1, 7)"
13,"(3, 7)","(6, 7)"
14,"(3, 7)","(5, 7)"
15,"(3, 7)","(7, 7)"
16,"(3, 6)","(3, 7)"
17,"(3, 2)","(7, 2)"
18,"(7, 2)","(7, 5)"
19,"(1, 2)","(3, 2)"
20,"(1, 2)","(1, 4)"
21,"(1, 2)","(1, 5)"
22,"(1, 0)","(1, 2)"
23,"(3, 6)","(3, 3)"
24,"(3, 6)","(7, 6)"
25,"(4, 4)","(4, 3)"
26,"(3, 4)","(4, 4)"
27,"(3, 2)","(3, 5)"
28,"(0, 0)","(1, 0)"
29,"(3, 1)","(7, 1)"
30,"(7, 5)","(5, 5)"
31,"(1, 4)","(3, 4)"
32,"(3, 1)","(6, 1)"
33,"(3, 4)","(7, 4)"
