,0,1
0,"(3, 3)","(1, 3)"
1,"(1, 3)","(1, 4)"
2,"(1, 3)","(1, 5)"
3,"(1, 3)","(1, 6)"
4,"(1, 3)","(1, 7)"
5,"(3, 0)","(7, 0)"
6,"(3, 1)","(3, 0)"
7,"(3, 0)","(5, 0)"
8,"(3, 0)","(4, 0)"
9,"(3, 4)","(5, 4)"
10,"(5, 4)","(5, 2)"
11,"(0, 3)","(0, 7)"
12,"(2, 6)","(4, 6)"
13,"(0, 6)","(2, 6)"
14,"(3, 1)","(5, 1)"
15,"(2, 5)","(2, 7)"
16,"(0, 5)","(2, 5)"
17,"(0, 1)","(0, 3)"
18,"(0, 3)","(0, 6)"
19,"(0, 3)","(0, 5)"
20,"(0, 3)","(0, 4)"
21,"(7, 0)","(7, 2)"
22,"(3, 3)","(3, 1)"
23,"(3, 3)","(3, 4)"
24,"(0, 0)","(2, 0)"
25,"(2, 0)","(2, 2)"
26,"(7, 4)","(4, 4)"
27,"(3, 1)","(4, 1)"
28,"(1, 1)","(0, 1)"
29,"(1, 1)","(1, 0)"
30,"(3, 1)","(1, 1)"
31,"(0, 1)","(0, 0)"
32,"(0, 0)","(0, 2)"
33,"(3, 1)","(7, 1)"
34,"(6, 1)","(6, 0)"
35,"(3, 1)","(6, 1)"
36,"(3, 4)","(7, 4)"
