,0,1
0,"(1, 6)","(1, 3)"
1,"(7, 0)","(3, 0)"
2,"(0, 6)","(0, 7)"
3,"(5, 6)","(2, 6)"
4,"(7, 6)","(5, 6)"
5,"(1, 6)","(1, 2)"
6,"(1, 6)","(0, 6)"
7,"(3, 6)","(1, 6)"
8,"(0, 6)","(0, 3)"
9,"(7, 2)","(7, 0)"
10,"(7, 2)","(5, 2)"
11,"(7, 6)","(7, 2)"
12,"(4, 0)","(2, 0)"
13,"(4, 0)","(4, 1)"
14,"(7, 0)","(4, 0)"
15,"(1, 2)","(1, 4)"
16,"(1, 2)","(1, 0)"
17,"(3, 6)","(3, 3)"
18,"(7, 6)","(6, 6)"
19,"(7, 7)","(7, 6)"
20,"(7, 6)","(3, 6)"
21,"(3, 6)","(4, 6)"
22,"(0, 0)","(0, 1)"
23,"(1, 0)","(0, 0)"
24,"(7, 0)","(5, 0)"
25,"(7, 0)","(6, 0)"
26,"(0, 6)","(0, 2)"
