,0,1
0,"(4, 3)","(7, 3)"
1,"(4, 7)","(2, 7)"
2,"(4, 6)","(4, 7)"
3,"(1, 6)","(1, 3)"
4,"(7, 4)","(6, 4)"
5,"(3, 6)","(5, 6)"
6,"(5, 6)","(5, 2)"
7,"(3, 6)","(1, 6)"
8,"(3, 7)","(1, 7)"
9,"(3, 4)","(3, 7)"
10,"(7, 2)","(7, 5)"
11,"(7, 2)","(7, 4)"
12,"(4, 2)","(7, 2)"
13,"(2, 0)","(4, 0)"
14,"(4, 0)","(4, 1)"
15,"(4, 0)","(4, 2)"
16,"(3, 2)","(1, 2)"
17,"(0, 0)","(2, 0)"
18,"(2, 0)","(5, 0)"
19,"(4, 6)","(7, 6)"
20,"(7, 6)","(6, 6)"
21,"(4, 2)","(4, 4)"
22,"(3, 5)","(1, 5)"
23,"(3, 2)","(3, 6)"
24,"(7, 5)","(7, 7)"
25,"(3, 2)","(3, 4)"
26,"(4, 2)","(3, 2)"
27,"(3, 2)","(3, 5)"
28,"(4, 2)","(4, 5)"
29,"(3, 5)","(5, 5)"
30,"(3, 4)","(1, 4)"
31,"(4, 2)","(4, 6)"
32,"(4, 6)","(4, 3)"
