,0,1
0,"(4, 3)","(7, 3)"
1,"(4, 7)","(4, 4)"
2,"(4, 3)","(4, 7)"
3,"(1, 3)","(3, 3)"
4,"(1, 3)","(1, 7)"
5,"(0, 3)","(1, 3)"
6,"(6, 3)","(6, 4)"
7,"(6, 4)","(7, 4)"
8,"(5, 4)","(3, 4)"
9,"(5, 7)","(5, 4)"
10,"(5, 4)","(2, 4)"
11,"(0, 7)","(2, 7)"
12,"(0, 3)","(0, 7)"
13,"(5, 6)","(7, 6)"
14,"(5, 3)","(5, 6)"
15,"(5, 3)","(5, 1)"
16,"(5, 1)","(7, 1)"
17,"(3, 3)","(3, 7)"
18,"(2, 3)","(2, 5)"
19,"(0, 1)","(0, 3)"
20,"(0, 3)","(2, 3)"
21,"(6, 3)","(6, 7)"
22,"(3, 3)","(3, 6)"
23,"(3, 3)","(3, 5)"
24,"(6, 3)","(6, 1)"
25,"(6, 3)","(6, 6)"
26,"(2, 3)","(6, 3)"
27,"(6, 3)","(6, 5)"
28,"(1, 7)","(1, 5)"
29,"(5, 7)","(7, 7)"
30,"(2, 7)","(5, 7)"
31,"(5, 7)","(5, 5)"
32,"(2, 3)","(5, 3)"
33,"(0, 0)","(0, 1)"
34,"(4, 3)","(4, 5)"
35,"(5, 5)","(5, 2)"
36,"(6, 5)","(7, 5)"
37,"(2, 3)","(4, 3)"
38,"(4, 3)","(4, 6)"
