,0,1
0,"(6, 3)","(6, 4)"
1,"(6, 4)","(7, 4)"
2,"(2, 4)","(5, 4)"
3,"(2, 7)","(0, 7)"
4,"(2, 6)","(5, 6)"
5,"(2, 6)","(4, 6)"
6,"(2, 6)","(0, 6)"
7,"(2, 3)","(2, 6)"
8,"(0, 6)","(1, 6)"
9,"(2, 5)","(5, 5)"
10,"(2, 5)","(4, 5)"
11,"(2, 3)","(2, 5)"
12,"(2, 5)","(2, 2)"
13,"(2, 5)","(0, 5)"
14,"(2, 3)","(0, 3)"
15,"(6, 7)","(7, 7)"
16,"(6, 3)","(6, 7)"
17,"(3, 3)","(6, 3)"
18,"(3, 3)","(5, 3)"
19,"(2, 0)","(0, 0)"
20,"(2, 0)","(6, 0)"
21,"(2, 1)","(2, 0)"
22,"(2, 0)","(5, 0)"
23,"(6, 3)","(6, 1)"
24,"(6, 3)","(6, 6)"
25,"(6, 3)","(2, 3)"
26,"(6, 3)","(6, 5)"
27,"(2, 3)","(2, 7)"
28,"(2, 4)","(0, 4)"
29,"(0, 4)","(0, 2)"
30,"(6, 5)","(7, 5)"
31,"(2, 3)","(2, 1)"
32,"(2, 3)","(2, 4)"
