,0,1
0,"(4, 7)","(4, 6)"
1,"(4, 3)","(4, 7)"
2,"(3, 4)","(6, 4)"
3,"(3, 4)","(5, 4)"
4,"(0, 4)","(0, 7)"
5,"(2, 5)","(5, 5)"
6,"(2, 3)","(2, 5)"
7,"(2, 5)","(0, 5)"
8,"(2, 5)","(6, 5)"
9,"(1, 4)","(1, 2)"
10,"(3, 3)","(4, 3)"
11,"(3, 3)","(3, 4)"
12,"(2, 1)","(2, 0)"
13,"(4, 4)","(4, 2)"
14,"(3, 4)","(4, 4)"
15,"(4, 4)","(2, 4)"
16,"(2, 4)","(2, 2)"
17,"(2, 3)","(2, 7)"
18,"(0, 2)","(0, 0)"
19,"(4, 3)","(4, 5)"
20,"(1, 4)","(0, 4)"
21,"(0, 4)","(0, 2)"
22,"(1, 4)","(1, 7)"
23,"(3, 4)","(1, 4)"
24,"(2, 3)","(2, 1)"
25,"(4, 3)","(2, 3)"
26,"(6, 5)","(6, 2)"
27,"(3, 4)","(7, 4)"
