,0,1
0,"(7, 3)","(7, 4)"
1,"(7, 3)","(3, 3)"
2,"(7, 1)","(7, 3)"
3,"(7, 3)","(7, 6)"
4,"(7, 3)","(7, 7)"
5,"(7, 3)","(7, 5)"
6,"(7, 3)","(5, 3)"
7,"(7, 7)","(4, 7)"
8,"(7, 4)","(6, 4)"
9,"(4, 0)","(3, 0)"
10,"(7, 4)","(5, 4)"
11,"(7, 7)","(3, 7)"
12,"(7, 6)","(7, 2)"
13,"(2, 0)","(4, 0)"
14,"(4, 0)","(4, 1)"
15,"(4, 0)","(7, 0)"
16,"(6, 3)","(6, 7)"
17,"(3, 3)","(3, 1)"
18,"(0, 0)","(2, 0)"
19,"(2, 0)","(6, 0)"
20,"(2, 0)","(2, 1)"
21,"(7, 6)","(6, 6)"
22,"(6, 1)","(6, 3)"
23,"(7, 0)","(7, 1)"
24,"(7, 1)","(6, 1)"
25,"(7, 5)","(5, 5)"
26,"(7, 5)","(3, 5)"
