,0,1
0,"(4, 3)","(4, 7)"
1,"(3, 3)","(1, 3)"
2,"(1, 3)","(1, 5)"
3,"(1, 3)","(1, 6)"
4,"(1, 3)","(1, 7)"
5,"(1, 3)","(0, 3)"
6,"(1, 3)","(1, 1)"
7,"(3, 0)","(7, 0)"
8,"(3, 1)","(3, 0)"
9,"(3, 0)","(5, 0)"
10,"(3, 0)","(4, 0)"
11,"(0, 3)","(0, 7)"
12,"(2, 7)","(2, 6)"
13,"(3, 1)","(5, 1)"
14,"(2, 3)","(2, 5)"
15,"(2, 5)","(2, 2)"
16,"(0, 3)","(0, 1)"
17,"(0, 3)","(0, 6)"
18,"(0, 3)","(0, 5)"
19,"(0, 3)","(0, 4)"
20,"(0, 3)","(2, 3)"
21,"(3, 3)","(3, 1)"
22,"(3, 3)","(4, 3)"
23,"(0, 0)","(2, 0)"
24,"(3, 1)","(4, 1)"
25,"(4, 1)","(2, 1)"
26,"(1, 1)","(1, 0)"
27,"(2, 3)","(2, 7)"
28,"(0, 1)","(0, 0)"
29,"(3, 1)","(7, 1)"
30,"(4, 3)","(4, 5)"
31,"(0, 4)","(0, 2)"
32,"(2, 3)","(2, 4)"
33,"(4, 3)","(4, 6)"
