,0,1
0,"(7, 3)","(7, 1)"
1,"(7, 5)","(7, 3)"
2,"(7, 3)","(4, 3)"
3,"(2, 7)","(4, 7)"
4,"(4, 7)","(4, 6)"
5,"(4, 7)","(3, 7)"
6,"(2, 4)","(6, 4)"
7,"(5, 2)","(5, 4)"
8,"(2, 7)","(0, 7)"
9,"(0, 7)","(1, 7)"
10,"(0, 7)","(0, 5)"
11,"(5, 6)","(5, 7)"
12,"(5, 6)","(3, 6)"
13,"(5, 2)","(5, 6)"
14,"(5, 6)","(5, 3)"
15,"(5, 3)","(5, 1)"
16,"(7, 2)","(7, 5)"
17,"(7, 2)","(7, 4)"
18,"(5, 2)","(7, 2)"
19,"(2, 7)","(6, 7)"
20,"(0, 0)","(2, 0)"
21,"(2, 0)","(2, 2)"
22,"(2, 4)","(4, 4)"
23,"(2, 2)","(5, 2)"
24,"(2, 2)","(2, 4)"
25,"(7, 5)","(7, 7)"
26,"(5, 3)","(5, 5)"
27,"(2, 4)","(2, 7)"
28,"(7, 5)","(4, 5)"
29,"(2, 4)","(0, 4)"
30,"(7, 4)","(3, 4)"
